name,type,latitude,longitude,district,state,osm_id
Pilluvettividuthi,hamlet,10.515382,79.14186,Thanjavur,Tamil Nadu,6074253420
SellaperumalThidal,hamlet,10.8160917,79.7324636,Nagapattinam,Tamil Nadu,6076243936
Sukkiranviduthi,hamlet,10.4786999,79.1452802,Thanjavur,Tamil Nadu,6080141380
Narangiyapattu,hamlet,10.4549587,79.1484582,Thanjavur,Tamil Nadu,6080151920
Narangiyappattu,hamlet,10.4508439,79.1509795,Thanjavur,Tamil Nadu,6080593749
Kulanthiranpattu (H) east,hamlet,10.4755003,79.1638648,Thanjavur,Tamil Nadu,6080593766
Makalitheru,hamlet,10.4412214,79.1460228,Thanjavur,Tamil Nadu,6080593768
Terkudadu,hamlet,10.4489342,79.1341138,Thanjavur,Tamil Nadu,6080593769
Makalitheru,hamlet,10.4644437,79.1357875,Thanjavur,Tamil Nadu,6080593770
Puduppatti,hamlet,10.4486599,79.0946638,Thanjavur,Tamil Nadu,6080604006
Kulappampatti,hamlet,10.4471669,79.0712173,Thanjavur,Tamil Nadu,6080651187
Thomparampatti,hamlet,10.4407149,79.093194,Thanjavur,Tamil Nadu,6080651188
Kongarakkottai,hamlet,10.4556129,79.0812635,Thanjavur,Tamil Nadu,6080676137
Kondaiyantheru,hamlet,10.4386047,79.0732812,Thanjavur,Tamil Nadu,6080676138
Ilavidudi,hamlet,10.43775,79.102909,Thanjavur,Tamil Nadu,6080715391
Pulayantheru,hamlet,10.4214478,79.0954363,Thanjavur,Tamil Nadu,6080747400
Manjuviduthy,hamlet,10.4226718,79.1132569,Thanjavur,Tamil Nadu,6080747401
Meelasaveriyarpattinam,hamlet,10.4170582,79.1029787,Thanjavur,Tamil Nadu,6080785986
Manjukkadu,hamlet,10.4037413,79.1279554,Thanjavur,Tamil Nadu,6080792991
Keelasavriyarpattinam,hamlet,10.41518,79.1069484,Thanjavur,Tamil Nadu,6080792992
Manjukkadu,hamlet,10.4026017,79.1286635,Thanjavur,Tamil Nadu,6080825907
Mukkottuppatti,hamlet,10.3732855,79.115982,Thanjavur,Tamil Nadu,6086027819
Thalakkolai,hamlet,10.3957636,79.1141796,Thanjavur,Tamil Nadu,6086064169
Rajakkudieruppu,hamlet,10.3909304,79.0959406,Thanjavur,Tamil Nadu,6086075847
Sokantheru,hamlet,10.3659191,79.1028714,Thanjavur,Tamil Nadu,6086075848
Rajakudierupu,hamlet,10.3899806,79.0984297,Thanjavur,Tamil Nadu,6086115996
Kanniyankolai,hamlet,10.3890625,79.0860486,Thanjavur,Tamil Nadu,6086122043
Vandanviduthy,hamlet,10.3824669,79.0653848,Thanjavur,Tamil Nadu,6086257153
Periyavadi,hamlet,10.3752273,79.0655565,Thanjavur,Tamil Nadu,6086260403
Kottaikadu,hamlet,10.4046699,79.0830231,Thanjavur,Tamil Nadu,6086291411
Maravanpatti,hamlet,10.4166995,79.0588188,Thanjavur,Tamil Nadu,6086297349
Settividuthi,hamlet,10.4111913,79.0661895,Thanjavur,Tamil Nadu,6086297350
Kondaiyantheru,hamlet,10.3939063,79.0701913,Thanjavur,Tamil Nadu,6086310362
Kadukkakadu,hamlet,10.3984651,79.0612649,Thanjavur,Tamil Nadu,6086310363
Minnampunchai,hamlet,10.4042057,79.0507078,Thanjavur,Tamil Nadu,6086310364
Soorakkadu,hamlet,10.4267448,79.076221,Thanjavur,Tamil Nadu,6086310365
Mankankollaipatti,hamlet,10.4271247,79.0601062,Thanjavur,Tamil Nadu,6086374387
Vettanviduthi,hamlet,10.3999846,79.0446782,Thanjavur,Tamil Nadu,6086374388
Mettupatti,hamlet,10.4889091,79.0334344,Thanjavur,Tamil Nadu,6086424152
Krishnampatti,hamlet,10.4948801,79.0553212,Thanjavur,Tamil Nadu,6086424153
Keelaembal,hamlet,9.9480649,79.1498745,Unknown,Tamil Nadu,6087353513
Kottapattinam,hamlet,9.9840681,79.2022162,Unknown,Tamil Nadu,6087545462
Meenampatti,hamlet,10.4873055,79.0188861,Thanjavur,Tamil Nadu,6088087793
Melludaiyanpatti,hamlet,10.4831911,79.0281987,Thanjavur,Tamil Nadu,6088087794
Sevalpatti,hamlet,10.4751732,79.0363097,Thanjavur,Tamil Nadu,6088087795
Vellalaviduthi Melappatti,hamlet,10.4632937,79.0375328,Thanjavur,Tamil Nadu,6088185113
Manchakarai,hamlet,10.4573481,79.017938,Thanjavur,Tamil Nadu,6088210913
Sauriyapattanam,hamlet,10.4342681,78.9937913,Thanjavur,Tamil Nadu,6088348443
Ariyandi,hamlet,10.4381404,79.0128779,Thanjavur,Tamil Nadu,6088348473
Murungakkollai,hamlet,10.4259851,79.0072989,Thanjavur,Tamil Nadu,6088375200
Manakkollai,hamlet,10.3951726,79.0246367,Thanjavur,Tamil Nadu,6088562107
Valakollai,hamlet,10.4122465,79.0091228,Thanjavur,Tamil Nadu,6088562110
Mettupatti,hamlet,10.4125842,79.014219,Thanjavur,Tamil Nadu,6088562111
Kupliyankollai,hamlet,10.4160242,79.0397644,Thanjavur,Tamil Nadu,6088562112
Nainankollai,hamlet,10.4223553,79.0417814,Thanjavur,Tamil Nadu,6088562113
Mangottai Therkupatti,hamlet,10.4070548,78.984822,Thanjavur,Tamil Nadu,6088611570
Mangottai Puduppatti,hamlet,10.4162141,78.993566,Thanjavur,Tamil Nadu,6088611571
Mangottai Keelapatti,hamlet,10.4113865,78.9871556,Thanjavur,Tamil Nadu,6088611572
Nambanpatti,hamlet,10.3947083,78.9781809,Thanjavur,Tamil Nadu,6088773398
Katthanviduthi,hamlet,10.4007497,78.9692759,Thanjavur,Tamil Nadu,6088773414
Vijayaregunathapatti,hamlet,10.4038785,78.9983725,Thanjavur,Tamil Nadu,6088773423
Antikonpatti,hamlet,10.412563,78.9525068,Thanjavur,Tamil Nadu,6088844950
Nariyankollai,hamlet,10.4120671,78.9553177,Thanjavur,Tamil Nadu,6088844951
Nariyankollai,hamlet,10.4108958,78.9521527,Thanjavur,Tamil Nadu,6088883481
Vethiyankudi,hamlet,10.1159501,79.1297793,Unknown,Tamil Nadu,6089697756
Kasankadu,hamlet,10.3553757,79.3469658,Thanjavur,Tamil Nadu,6092723426
Valakudy,hamlet,10.9020576,79.3086517,Thanjavur,Tamil Nadu,6095341523
Avuchakkudy,hamlet,10.9056907,79.3034416,Thanjavur,Tamil Nadu,6095341524
Vellakudy,hamlet,10.8970835,79.3010867,Thanjavur,Tamil Nadu,6095344818
kalvikudy,hamlet,10.8928377,79.3113541,Thanjavur,Tamil Nadu,6095344824
Eri,hamlet,10.8873065,79.3070304,Thanjavur,Tamil Nadu,6095344825
Middle Station,hamlet,10.1066739,77.2464954,Theni,Tamil Nadu,6100468361
Kachchikudichchanvali,hamlet,10.1131195,79.2139578,Unknown,Tamil Nadu,6101202187
Pallarkudipichanendal,hamlet,10.1166631,79.2077619,Unknown,Tamil Nadu,6101202188
Athampur,hamlet,10.1081975,79.2080086,Unknown,Tamil Nadu,6104004831
Kozhichanam,hamlet,10.1091692,79.2015123,Unknown,Tamil Nadu,6104004833
Thammam,hamlet,10.1071201,79.1808915,Unknown,Tamil Nadu,6104073316
Thalikkottai,hamlet,10.0936,79.1828012,Unknown,Tamil Nadu,6104073398
Mambalathuvayal,hamlet,10.1016488,79.1487264,Unknown,Tamil Nadu,6104237997
Kattukudi,hamlet,10.0844737,79.136517,Unknown,Tamil Nadu,6104259699
Thevayal,hamlet,9.7837464,79.0491896,Ramanathapuram,Tamil Nadu,6124887221
Edaiyanvayal,hamlet,10.1027684,79.2122197,Unknown,Tamil Nadu,6133374453
Thirumangalapattinam,hamlet,10.0951211,79.2264247,Unknown,Tamil Nadu,6133415333
Krishnajipattinam,hamlet,10.0997475,79.2252016,Unknown,Tamil Nadu,6133415334
Pirathabiramanpattinam,hamlet,10.1035712,79.2251587,Unknown,Tamil Nadu,6133415335
Ollanoor west,hamlet,10.0734456,79.1792929,Unknown,Tamil Nadu,6133477884
Nattani,hamlet,10.0612341,79.1289425,Unknown,Tamil Nadu,6138729370
Minnamozhi west,hamlet,10.0566282,79.1165399,Unknown,Tamil Nadu,6138753285
Nochiyenthal,hamlet,10.0575155,79.1265178,Unknown,Tamil Nadu,6138753286
Perumaruthur North,hamlet,10.0712062,79.1112184,Unknown,Tamil Nadu,6138753287
Kuduvaiyur,hamlet,10.0450076,79.1032576,Unknown,Tamil Nadu,6138766448
Semmanampottal,hamlet,10.0397254,79.0942668,Unknown,Tamil Nadu,6138790527
Mavadikkottai,hamlet,10.0443843,79.0910697,Unknown,Tamil Nadu,6139010155
Thenvayal,hamlet,10.0451925,79.0854666,Unknown,Tamil Nadu,6139010156
Saliyam,hamlet,10.0387957,79.1191041,Unknown,Tamil Nadu,6139018944
Agambadiyanendal,hamlet,10.049022,79.1212606,Unknown,Tamil Nadu,6139018945
Puduvayal,hamlet,10.0501207,79.1360235,Unknown,Tamil Nadu,6139018946
Ammayarvayal,hamlet,10.0358799,79.1498422,Unknown,Tamil Nadu,6139028997
Kattubiramanavayal,hamlet,10.0291607,79.1431903,Unknown,Tamil Nadu,6139034242
Chellappankottai north,hamlet,10.0755583,79.1619873,Unknown,Tamil Nadu,6139048139
Athavathur,hamlet,10.0627553,79.1518163,Unknown,Tamil Nadu,6139052460
Nagambalpuram,hamlet,10.0503003,79.1550779,Unknown,Tamil Nadu,6139058746
Thabbowa,hamlet,8.0691778,79.9306977,Unknown,Tamil Nadu,6140338821
