name,type,latitude,longitude,osm_id
Senapathy,village,9.9507388,77.1815693,10860227326
Mannadisala,village,9.4186756,76.8604196,10860238069
Cheenthalar,village,9.6738945,76.9772204,10860238243
Ranni Perunadu,village,9.3680121,76.8504863,10860338462
Vellayamkudi,village,9.7689001,77.1027079,10860826972
Kuthumkal,village,9.9368812,77.1087873,10862035786
Chempakappara,village,9.8367811,77.0895968,10862901287
Valayankulam,village,9.8093792,78.0963081,10863592785
Peringamala,village,8.7273241,77.0457074,10866908652
Thennoor,village,8.7070485,77.0707992,10867015984
Idinjar,village,8.7525747,77.0711982,10867479135
Vaikkam Periyar Nagar,village,9.8540639,78.1357741,10867953249
Kombayar,village,9.830848,77.1882871,10872867728
Pushpakandam,village,9.8366565,77.2043282,10872872883
Anakkallu,village,9.8612874,77.210744,10872899311
Chelachuvadu,village,9.919292,76.9628876,10873880326
Vannivedu,village,12.917259,79.3528649,10876415100
East Kattur,village,11.4098361,78.1420998,10876750793
Kalyani Kudi Street,village,11.4023096,78.1380828,10876845833
Marykulam,village,9.6965451,77.0399413,10879416463
Thirumalaipuram,village,8.4745153,77.8121825,10880530165
Ramaneri,village,8.4796529,77.8223132,10880530166
Swaraj,village,9.7329886,77.0491129,10880906257
Mattukkatta,village,9.7026022,77.0403652,10881536641
Vellilamkandam,village,9.7125918,77.050403,10881536642
Thenkarai,village,10.1019391,78.6438904,10892734689
Athikaram,village,10.0945347,78.6402855,10892734690
Upputhara,village,9.699955,77.0208998,10893710500
Chettukuzhi,village,9.7350837,77.1767594,10893710501
Ezhukumvayal,village,9.8201644,77.1160826,10894021969
Puthenthope,village,8.5733932,76.8368474,10899061147
Puthukurichy,village,8.6120363,76.8049361,10899061148
Perumathura,village,8.6222896,76.7970046,10899061150
Poothura,village,8.6564451,76.7688541,10899061153
Melvettoor,village,8.7162036,76.740346,10899061156
Kuthiathode,village,9.7923448,76.3163767,10901453182
Puliyankannu,village,12.9422433,79.2858583,10901651208
Thalangai,village,12.947477,79.2789516,10901651209
Nellikuppam,village,13.0175304,79.2891133,10901686740
Keelvisharam,village,12.9102547,79.2965998,10901856782
Karnampattu,village,12.9699061,79.241926,10902017146
Thirumalcheri,village,12.8840507,79.377223,10902027458
Sathambakkam,village,12.880405,79.4081049,10902027459
Poondi,village,12.8932286,79.4032008,10902027460
Maniyampara,village,10.7411533,76.510943,10921015186
Mallikotai,village,12.189731,78.1697933,10921907678
Gundalapatti,village,12.3671473,78.2133196,10921922831
Pothapuram,village,12.3945494,78.2136296,10921947158
Kottaiyur,village,12.1741753,78.1876973,10921977733
Kottavur,village,12.3801102,78.7609872,10921985048
Kuppanattam,village,12.3882837,78.7672416,10921999596
Reddiyur,village,12.6159861,78.6905193,10922002871
Periyamuttur,village,12.4673633,78.1982601,10922024244
Madanur,village,12.6009443,78.2188616,10922052687
Paalapalayam,village,11.4414711,78.1470588,10928037578
Vadakku Vijaya Narayanam,village,8.4209858,77.790212,10928061909
Pulluvila,village,8.3439381,77.0364708,10928106772
Kanjiramkulam,village,8.3601022,77.0525935,10928106773
Thirupuram,village,8.3620049,77.0796865,10928106780
idichakkaplamoodu,village,8.3556041,77.1430993,10928780752
Santhaveli,village,10.88715,79.41988,10931233801
Kozhiyakudi,village,10.9033519,79.4239424,10931233803
Visaloor,village,10.89842,79.41108,10931306207
Mangalapuram,village,10.8939429,79.4292906,10931306208
Nagarasampettai,village,10.88475,79.43437,10931306210
Injikollai,village,10.8716096,79.4563299,10931306211
Pandhi,village,10.8773493,79.440444,10931306212
Thirucherai,village,10.8776178,79.4527526,10931306213
Semmangudi,village,10.887765,79.458467,10931306214
Nallur,village,10.871927,79.4673563,10931306215
Ariacheri,village,10.8856729,79.4656601,10931306216
Senbakakoil,village,10.8813329,79.473425,10931306217
Thirumaignanam,village,10.87393,79.4734351,10931306218
Paruthicheri,village,10.87942,79.48104,10931306219
Velangudi,village,10.899681,79.4759683,10931306222
Perappady,village,10.90165,79.49908,10931306223
Mangudi,village,10.96799,79.4612356,10931306225
Elandurai,village,10.9697786,79.4799131,10931306228
Naduvakkarai,village,10.969473,79.453871,10931306229
Andalampettai,village,10.975931,79.4545106,10931306230
Thiruneelakudi,village,10.98496,79.48692,10931306233
Melaiyur,village,10.9856446,79.4924012,10931306235
Malapuram,village,10.96897,79.50541,10931306237
Thirumalairajapuram,village,10.96901,79.4944,10931306238
Ammangudi,village,10.952676,79.4954059,10931306239
Puthagaram,village,10.94368,79.47653,10931306241
Erandamkattalai,village,10.94946,79.47422,10931306243
Nandhivamam,village,10.94948,79.48186,10931306244
Kovanur,village,10.9181601,79.4669348,10931306246
Koohur,village,10.9082,79.48176,10931306247
Kothangudi,village,10.9115,79.4711,10931306248
Serugudi,village,10.90745,79.46163,10931306250
Mathur,village,10.9061623,79.4471376,10931306254
Thirunarayur,village,10.9198069,79.4380168,10931306255
Enanallur,village,10.91642,79.4259,10931306256
Natham,village,10.90774,79.45197,10931306258
Veppankulam,village,10.91616,79.45135,10931306259
Thandathottam,village,10.9374436,79.4575023,10931306262
Samuthunarkudi,village,10.9292285,79.4616154,10931306263
Thiruppandurai,village,10.9255206,79.4598774,10931306264
Sembiyavarambal,village,10.9378971,79.4411575,10931306267
Krishnapuram,village,10.9420281,79.4242869,10931306268
Murukkangudi,village,10.9491974,79.4532966,10931306271
Kanagavilagam,village,10.95487,79.44282,10931306272
Poundirapuram,village,10.95904,79.45209,10931306273
Villiyavarambal,village,10.95098,79.43627,10931306274
Sivapuram,village,10.94818,79.41261,10931306275
Pangal,village,10.94799,79.44506,10931306276
Malayappanallur,village,10.9473812,79.4191735,10931306277
Mudalkattalai,village,10.9525,79.4639,10931306279
Srinivasanallur,village,10.9595,79.42315,10931306284
Thepperumanallur,village,10.97513,79.42631,10931306285
Priranavidagam,village,10.99245,79.44529,10931306286
Pandaravadai,village,11.00393,79.42268,10931306288
Vannakudi,village,11.0012955,79.4689508,10931306289
Kollampillaiyarkoil AD colony,village,10.99797,79.41593,10931306290
S Pudur,village,10.9988,79.53188,10931306292
Vadumangudi,village,10.99653,79.51682,10931306297
Narasingampettai,village,11.0329376,79.5064237,10931306304
Thiyagarajapuram,village,11.02752,79.49685,10931306305
Sathanur,village,11.02137,79.51104,10931306306
Thiruvisanallur,village,11.0132043,79.4327966,10931306309
Kuruchimalai North AD Colony,village,11.02285,79.4685,10931306311
Kuruchimalai south AD colony road,village,11.0207888,79.4703441,10931306314
Sooriyanarkoil,village,11.0308349,79.4773189,10931306315
Salabogam,village,10.9163099,79.2922139,10939878318
Veeramangalam,village,10.87436,79.30674,10939878324
Thenkarai Alathur,village,10.8695764,79.3024236,10939878326
ponnamangalam,village,10.85828,79.3228,10939878334
Nebbukovil,village,10.8627243,79.33621,10939878339
kallathur,village,10.865145,79.3323363,10939878340
Vilathur,village,10.8501824,79.3366342,10939878341
Manakkal,village,10.8494479,79.3071682,10939878345
Kiliyur,village,10.8321673,79.3106694,10939878347
Muniyur,village,10.8369885,79.3078832,10939878348
kumaramangalam,village,10.8342556,79.3356874,10939878354
Avalivanallur,village,10.8324556,79.3281924,10939878356
Haridwarmangalam,village,10.8312729,79.3507986,10939878365
Maruvathur,village,10.8544124,79.3546488,10939878366
Perungudy,village,10.8325087,79.3767732,10939878368
Thevamangalam,village,10.8158187,79.3640016,10939878369
Thiruvonamangalam,village,10.8329998,79.4012785,10939878370
Kethanur,village,10.8244108,79.3709513,10939878372
Nemmelikudy,village,10.8124214,79.3689274,10939878373
Mela Amaravathi,village,10.846496,79.3889047,10939878379
Erumaipadugai,village,10.8039929,79.3848913,10939878386
Sathanoor,village,10.8106828,79.3928696,10939878387
Pulavarnatham,village,10.8155491,79.4000885,10939878388
Poonthottam,village,10.8268025,79.3903161,10939878389
Kottaiyur,village,10.7863714,79.411477,10939878393
Kiliyur,village,10.79367,79.4305,10939878398
Narthangudy,village,10.8007212,79.4044993,10939878399
Aravathur,village,10.79091,79.43278,10939878401
Saranatham,village,10.8260907,79.4353461,10939883111
Kilakkadu,village,10.837,79.44246,10939883116
Narasingamangalam,village,10.8468807,79.4349224,10939883117
Mathur,village,10.8422481,79.4379097,10939883118
Sithanvalur,village,10.8572881,79.4195738,10939883121
Kandiyur,village,10.8420901,79.4473664,10939883125
Thuraiyur,village,10.8666945,79.4508316,10939883126
Melavidayal,village,10.877255,79.4166067,10939883130
Keelavidayal,village,10.87443,79.43592,10939883131
Kuppasamuthiram,village,10.8784307,79.4272079,10939883133
Tholuvur,village,10.8749215,79.401338,10939883134
Periyarcolony,village,10.8724939,79.3973206,10939883135
Therkkupattam,village,10.8688782,79.3607722,10939883136
Vadakkupattam,village,10.8724034,79.3680073,10939883137
Pathiripuram,village,10.8843677,79.3865,10939883138
Chinnagaram,village,10.8747902,79.3812954,10939883140
Virupatchipuram,village,10.8916527,79.3873812,10939883142
Regunathapuram,village,10.9004282,79.3588371,10939883145
Chandrashekerapuram,village,10.8964025,79.3608169,10939883146
Singarapalayam,village,10.9092563,79.3357629,10939883147
Aniyamangalam,village,10.8919241,79.3563357,10939883148
Vaniyakarambai,village,10.9035685,79.3445412,10939883150
Govindakudy,village,10.9079994,79.3430554,10939883151
Neduvasal,village,10.90041,79.33332,10939883152
Avoor,village,10.8976493,79.3276412,10939883153
Poondi,village,10.8955536,79.3666452,10939883154
Terkkunaikkanpattai,village,10.90083,79.2788799,10939883155
Maligaithidal,village,10.8742599,79.2726762,10939883157
Nagamangalam,village,10.89376,79.2874,10939883160
Mangalam,village,10.89693,79.2944877,10939883167
Madhagaram,village,10.89211,79.27688,10939883169
Ranganathapuram,village,10.9243053,79.2998942,10939883172
Uthani,village,10.931354,79.2883942,10939883174
Uthamathanapuram,village,10.91895,79.28447,10939883176
Annukudy,village,10.9232482,79.280049,10939883178
Enamkiliyur,village,10.9187372,79.3163465,10939883179
Kannampalayam,village,10.9950941,77.0984553,10959201949
Adiputhucheri,village,10.7797252,79.6803813,10959699541
Ramkay,village,10.7809929,79.6519584,10959699542
Melpettai,village,10.7778745,79.6670044,10959699545
Pudhur,village,10.6520502,79.6407632,10959699561
Sanaveli,village,10.6545804,79.6438826,10959699562
Namasivayapuram,village,10.6592605,79.6428256,10959699563
Pinnavasal,village,10.67568,79.65014,10959699564
Thirukkaravasal,village,10.6690452,79.6527088,10959699567
Komal,village,10.6630572,79.6595434,10959699569
Vanchiyur,village,10.68252,79.66992,10959699570
Veppathangudi,village,10.6850639,79.6605912,10959699571
Kunniyur,village,10.6909431,79.6451842,10959699572
Ovaligudi,village,10.6993497,79.6560337,10959699573
Keelapalaiyur,village,10.6989094,79.6500954,10959699574
Thiruneiper,village,10.7052766,79.6358498,10959699576
Vadakarai,village,10.7264905,79.6138237,10959699581
Naduvapidagai,village,10.72584,79.62284,10959699582
Thenkarai,village,10.7181727,79.6201651,10959699583
Ukkadai,village,10.7217863,79.6199102,10959699584
Kalyanamahadevi,village,10.7332844,79.6008649,10959699585
koothangudi,village,10.7422641,79.6181785,10959699589
Pulivalam,village,10.7565765,79.6381691,10959699592
Thianapuram,village,10.7612535,79.6135417,10959699593
Singalancheri,village,10.76724,79.6115426,10959699594
Vilamal,village,10.7738087,79.6136658,10959699595
Thandalai,village,10.7811408,79.599583,10959699596
Palavanagudy,village,10.768942,79.6614116,10959699597
Maruthapattinam,village,10.77093,79.6497,10959699598
Koilpathu,village,10.7441989,79.6641712,10959699601
Vishnuthoppu,village,10.7539684,79.6585971,10959699603
Sundaravilagam,village,10.76066,79.6485,10959699604
Alivalam,village,10.7495395,79.6617172,10959703905
Thennavarayanallur,village,10.7171737,79.6324825,10959703906
Kalyanasundarapuram,village,10.7183255,79.6464304,10959703908
Thappalampuliyur,village,10.73342,79.6591,10959703909
Kariangudi,village,10.7288487,79.6724714,10959703911
Elangaichery,village,10.7361186,79.6712664,10959703912
Pallavaram,village,10.7243266,79.6841025,10959703913
Pudupathur,village,10.72292,79.67233,10959703914
Kalakkudi,village,10.7345018,79.6371904,10959703916
Mangudi,village,10.7254838,79.6326488,10959703917
Mosakulam,village,10.7399542,79.6410884,10959703918
Koodur,village,10.7360498,79.6317512,10959703919
Semmangulam,village,10.75221,79.68574,10959703924
Karuppur,village,10.747347,79.6791561,10959703925
Nedungudi,village,10.7630895,79.6847158,10959703926
Adiyakkamangalam,village,10.7645622,79.6798148,10959703927
Paliyapuram,village,10.7666119,79.6888734,10959703928
Andipalayam,village,10.76533,79.68486,10959703929
Kanoor,village,10.7661535,79.6979509,10959703930
Kallikudy,village,10.7741457,79.6851855,10959703931
Palayavalam,village,10.7938902,79.6799045,10959703933
Odacheri,village,10.7870392,79.6984076,10959703935
Kurumberi,village,10.8267706,79.7230409,10959703936
Elummukkal,village,10.80651,79.69738,10959703941
Vadavodai,village,10.806225,79.717495,10959703943
Thiruvadhiraimangalam,village,10.8045779,79.7055344,10959703946
Puthur,village,10.815158,79.6822175,10959703947
Sooranur,village,10.81728,79.7103622,10959703948
Vaippur,village,10.8180783,79.6937517,10959703949
Thenpathy,village,10.8206398,79.6978756,10959703950
Thiyagarajan pettai,village,10.8200294,79.6925454,10959703952
Vadapathy,village,10.8277604,79.6995683,10959703954
vadakkukomalapettai,village,10.6113727,79.5536012,10969402346
Panayur,village,10.6021642,79.5631613,10969402347
Thirupathur,village,10.59635,79.56857,10969402348
Poosalangudi,village,10.61457,79.61259,10969402353
Andakarai,village,10.6253,79.61429,10969402356
Alivalam,village,10.6156566,79.6183317,10969402359
Keeralathur,village,10.6418895,79.6120617,10969402360
Thittacheri,village,10.6505757,79.6213864,10969402361
Thirutthangur,village,10.6450164,79.6287417,10969402362
Apprakudi,village,10.63256,79.66401,10969402366
Komal,village,10.62742,79.63014,10969402367
Sanaveli,village,10.6377717,79.6449785,10969402368
Ammanur,village,10.62988,79.64413,10969402370
Manmadha koil st,village,10.6090635,79.6417471,10969402374
Therkkuponnirai,village,10.6053224,79.6429737,10969402375
Vadakkuponnirai,village,10.6102397,79.6455471,10969402376
palayankudy,village,10.5956997,79.6674182,10969402379
Alathambadi,village,10.60236,79.65676,10969402380
Karumbiyur,village,10.5964734,79.6582309,10969402381
Elavalur,village,10.60393,79.64872,10969402382
Adhanur,village,10.6140731,79.6330958,10969402383
Parappagaram,village,10.5724619,79.6675432,10969402384
Manali,village,10.57709,79.65369,10969402393
Kunnur,village,10.5863,79.62495,10969402394
Kurumbal,village,10.57916,79.64604,10969402399
Keerakalur,village,10.59318,79.61458,10969402400
Rayanallur,village,10.5888069,79.5921115,10969402404
Aaiyankatti,village,10.58007,79.58547,10969403605
Tholachery,village,10.5767531,79.6301975,10969403606
vilakudi,village,10.58414,79.59616,10969403607
Akkarai,village,10.57896,79.64022,10969403608
Kadiachari,village,10.5650847,79.6132027,10969403611
Madapuram,village,10.5466658,79.6258259,10969403612
Velur,village,10.5574431,79.646175,10969403618
Mettupalayam,village,10.5707381,79.6058448,10969403619
Varambiyam,village,10.5579826,79.631775,10969403621
Kothamangalam,village,10.5561301,79.6033754,10969403625
Ezhilur,village,10.5372925,79.5990241,10969403627
Rajakothamangalam,village,10.5618,79.60455,10969403628
Regunathapuram,village,10.53622,79.62328,10969403630
Veerapuram,village,10.5525087,79.6271466,10969403631
Vittukatti,village,10.5420311,79.6319866,10969403632
pallankovil,village,10.5616565,79.6158304,10969403633
Nalanallur,village,10.5699869,79.6098933,10969403634
Nedumbalam,village,10.5142161,79.6310283,10969403636
koilthoppu,village,10.5227874,79.6331083,10969403638
Pamani south AD Colony,village,10.5313666,79.6578896,10969403641
Nedunthidal,village,10.5318083,79.6470122,10969403642
Desingurajapuram,village,10.52592,79.67667,10969403643
Athukottagam,village,10.5365629,79.6744065,10969403645
Pamani,village,10.5288523,79.6677955,10969403648
Meelakorukkai,village,10.5426409,79.6968288,10969403651
sirukorukkai,village,10.529886,79.6951756,10969403652
Arrakkarai,village,10.55173,79.67915,10969403653
Keelakorukkai,village,10.5343696,79.7064455,10969403654
Thalaikadu,village,10.51202,79.6926764,10969403655
Periyakorukkai,village,10.5294847,79.7048456,10969403656
Ulagachikadu,village,10.5161804,79.7021831,10969403657
Kokkaladi,village,10.54404,79.68614,10969403658
Deevambalpuram,village,10.51142,79.67956,10969403660
Kattimedu,village,10.504299,79.6600313,10969403662
Kottagam,village,10.5086493,79.6619387,10969403663
Nagaludaiyaneruppu,village,10.4887396,79.66886,10969403666
Agraharamsethi,village,10.49513,79.66579,10969403667
Vadapathi,village,10.4764272,79.6749073,10969403668
Melamarudur,village,10.4634899,79.6835913,10969403669
Kudisethi,village,10.5009551,79.6703425,10969403673
Aykudy,village,10.7408414,79.5105497,10973860004
Agara pothakudi,village,10.741009,79.5068399,10973904706
Pothakudy,village,10.7373951,79.5098382,10973904707
Velachery,village,10.7457411,79.5039038,10973904709
Sekarai,village,10.72889,79.51288,10973904711
Vellakkudi,village,10.7336905,79.4961885,10973904733
Athankudy,village,10.7336553,79.5021996,10973904736
Olimathi,village,10.7692747,79.4526968,10973904737
Rishiyur,village,10.7477178,79.4534982,10973904740
Palankalathoor,village,10.7623811,79.4534414,10973904741
Anumanthapuram,village,10.7632257,79.4438187,10973904743
Vaiyakalathur,village,10.7685236,79.4320873,10973904746
Arichapuram,village,10.7082755,79.4777456,10973904751
Kanoor Thenpathi,village,10.7227492,79.434062,10973904756
Pududevankudi,village,10.725123,79.4665908,10973904759
Madappuram,village,10.7137281,79.4717148,10973904762
Keelakarichankudi,village,10.7294593,79.4337629,10973904763
Kanoor Annavasal,village,10.7065071,79.4435834,10973904764
Sithamboor,village,10.70622,79.48772,10973904765
Mullaivasal,village,10.7515706,79.4324027,10973904769
Perambur,village,10.7467813,79.4344417,10973904770
Kannambadi,village,10.7401886,79.4347866,10973904771
Poovanoor,village,10.7470776,79.4143041,10973904773
Melapoovanor,village,10.7493087,79.3991088,10973904774
Kalanchimedu,village,10.7111256,79.4170381,10973904777
Rayapuram,village,10.7307538,79.4021415,10973904778
Navalpoondi,village,10.7208878,79.3997838,10973904779
Karaimedu,village,10.7209514,79.3406981,10973904780
Chettichathiram,village,10.7123618,79.3751717,10973904781
Narasingamangalam,village,10.7953317,79.3889176,10973904783
Manalur,village,10.7919021,79.3681122,10973904784
Kondiyar,village,10.7721663,79.3819297,10973904785
Periyakottai,village,10.7628121,79.3632301,10973904787
Krishnapuram,village,10.7658342,79.3779025,10973904788
Nagar,village,10.7873208,79.3755258,10973904789
Athanur,village,10.7695598,79.3729631,10973904792
Sotharai,village,10.7602606,79.3872492,10973904793
Sithamallimelapathi,village,10.7790985,79.3899046,10973904794
Orathur,village,10.7728735,79.4061798,10973904795
Sonapettai west,village,10.7300936,79.3652442,10973904797
Ayyampettai,village,10.7430978,79.3565626,10973904799
Pullavarayankuduikkadu,village,10.72826,79.3521,10973904800
Keelapathu,village,10.7260531,79.3825786,10973904801
Seenikudikadu,village,10.72793,79.34117,10973904802
Kalacheri,village,10.7452289,79.3818419,10973904803
Moovarkottai,village,10.7270956,79.3130802,10973904806
Vaduvur kondaiyur,village,10.7184862,79.3172669,10973904807
Edamelaiyur west,village,10.7065192,79.3616696,10973904810
Edakeelayur,village,10.6982233,79.382733,10973904811
Puthukkottai,village,10.6856822,79.3369821,10973904812
Vaduvurvadapathi,village,10.7067114,79.3336123,10973904813
Vadakkukandian street,village,10.7015446,79.3722077,10973904814
Vaduvurthenpathi,village,10.6878041,79.3214766,10973904816
Edaannavasal,village,10.7001877,79.3774105,10973904818
Vaduvur Melpathy,village,10.7030149,79.3330415,10973904819
Ranithoppu,village,10.6885843,79.3580204,10973904820
Adiceri,village,10.6958845,79.3279426,10973904821
Therkkukandian street,village,10.6992895,79.3685832,10973904822
Edanadutheru,village,10.7013079,79.3619032,10973904823
Vaduvoor,village,10.7031008,79.3266732,10973904824
Kattakkudi,village,10.6580171,79.3600586,10973904825
Serumangalam,village,10.6679035,79.3924729,10973904826
Periyarpuram,village,10.67325,79.37879,10973904827
Vadakku udaiyar street,village,10.6765987,79.3854184,10973904828
Vaduvursathanoor,village,10.6656213,79.3336534,10973904829
Athikkottai,village,10.6267582,79.4050871,10973904831
Apparasampettai,village,10.656205,79.3810582,10973904832
Udaiyar Theru,village,10.6621904,79.369487,10973904833
Karichikkudikadu,village,10.6454335,79.393201,10973904834
Peraiyur,village,10.6394881,79.3778897,10973904836
Karakkottai,village,10.674193,79.3682441,10973904837
Nallikottai,village,10.6014631,79.3594229,10973904841
Thalikkottai,village,10.5902613,79.3861401,10973904843
Karuvakkuruchi,village,10.6155517,79.36481,10973904844
Thalikkotai colony,village,10.6047586,79.3662254,10973904845
Mukkulamsathanoor,village,10.60018,79.38049,10973904846
Ovalkkudi,village,10.6261273,79.3550646,10973904848
Thargas,village,10.5990435,79.3715694,10973904849
Christianpet,village,13.0093588,79.1293913,10976675822
Pathaikkara,village,10.9688452,76.2448309,10993262492
Thazhekkode,village,10.9575199,76.2994829,10993656138
Valamboor,village,11.0017901,76.2077955,11002658669
Aliparamba,village,10.9208814,76.3188149,11002733844
Vettathur,village,11.0106116,76.2981282,11004881530
Guruvanmedu,village,12.7942704,79.9650726,11005179736
Perumalthangal,village,12.78858,79.9634201,11005179737
Reddipalayam,village,12.7664759,79.9376303,11005179742
Nethapakkam,village,12.4501132,79.8810592,11005179743
Mambakkam,village,12.8356188,80.1690978,11013328843
Keezhakottaiyur,village,12.8424787,80.150937,11013328844
Melakottaiyur,village,12.8464091,80.1481237,11013328845
Panjani,village,13.2912361,78.6861669,11014069452
Kaayar,village,12.7700197,80.1464349,11014101610
Keelur,village,12.7407862,80.1102427,11014101677
Velliappally,village,9.692514,76.6761391,11014634476
Panthatthala,village,9.6882507,76.6660543,11014634477
Kizhaparayar,village,9.6963702,76.7095164,11014642463
Edamattom,village,9.6835881,76.7226556,11014642464
Sirunkundram,village,12.7319649,80.0958212,11014847658
Kumizhi,village,12.8002759,80.1228794,11014847700
Keerappakkam,village,12.7951726,80.0985186,11014847701
Kannivakkam,village,12.8111739,80.0911928,11014895006
Perumathunallur,village,12.7866552,80.0752085,11014895007
Kalivanthapattu,village,12.775004,80.0744732,11014895008
Erracheruvupalle,village,13.4064262,79.0369702,11015126594
Sri Krishnapuram,village,13.3439595,78.917701,11015210756
Krishnapuram,village,13.4883803,79.0868387,11015920894
Kaliyakudi,village,10.9916815,79.7106148,11019881758
Cholankurichi,village,10.9710543,79.7284348,11019881759
Nedunkulam,village,10.9806183,79.7082162,11019881760
Koothanur,village,11.0103567,79.6789886,11019881763
Pannainallur,village,10.9980091,79.7016153,11019881764
Palaiyar,village,10.98379,79.71968,11019881767
Thirukottaram,village,10.9689116,79.7403388,11019881768
Vadakarai Mathur,village,10.9818453,79.7270798,11019881770
Manapattam,village,10.9781614,79.7185107,11019881774
Mangudi,village,10.9858958,79.6538929,11019881777
Thalaiyur,village,10.9811479,79.6850102,11019881780
Agarakothangudi,village,10.9711,79.66171,11019881781
Karkathi,village,10.98027,79.63279,11019881784
Sirupuliyur,village,10.9905898,79.6693213,11019881786
Kadhiramangalam,village,10.9761476,79.6919529,11019881787
Kaduvangudi,village,10.9820042,79.6652454,11019881788
Polagudy,village,10.974229,79.6333404,11019881789
Keelanatham,village,10.98949,79.64678,11019881790
Keeranur,village,11.0003935,79.6618308,11019881791
Thevur,village,11.0027045,79.6504204,11019881792
Nadunatham,village,10.98946,79.6410554,11019881793
Kumaramangalam,village,10.99793,79.65842,11019881794
Thirumeachur,village,10.9625488,79.6477962,11019881795
Vadapathy,village,10.96618,79.64399,11019881800
Maharajapuram,village,10.9441247,79.6472987,11019881801
Alakulam,village,10.9509993,79.6966339,11019945305
Poongavur,village,10.9549,79.69531,11019945306
Kurungulam,village,10.96314,79.69749,11019945310
Therpakudy,village,10.96045,79.6933,11019945311
Nadukanthangudi,village,10.9600813,79.7148539,11019945313
Kollapuram,village,10.95985,79.70586,11019945314
Menangudy,village,10.9479155,79.7042005,11019945315
Pandaravadai,village,10.9556644,79.6697265,11019945316
Nagamangalam,village,10.9575745,79.7148755,11019945317
Kottur,village,10.9622015,79.6824735,11019945318
Vathandur,village,10.96084,79.68624,11019945319
Rettakudy,village,10.925377,79.6931542,11019945320
Ubayavedhanthapuram,village,10.9305643,79.7113953,11019945322
Kalakudy,village,10.93049,79.70201,11019945323
Neduncheri,village,10.9368467,79.7007327,11019945324
Sembiyanallur,village,10.9305459,79.6938647,11019945325
Andakudy,village,10.93883,79.67807,11019945327
Varagoor,village,10.9432455,79.6691338,11019945328
Agarathirumalam,village,10.9336555,79.67098,11019945329
Poonthottam,village,10.9335643,79.6523952,11019945331
Rudhrakangai,village,10.9269439,79.6602962,11019945332
Melauthiragangai,village,10.9252483,79.6459975,11019945333
Pandaravadaithirumalam,village,10.919525,79.6771075,11019945334
Veeravadi,village,10.92366,79.6632077,11019945335
Koilthirumalam,village,10.920957,79.6706198,11019945336
Mottathur,village,10.9294582,79.657341,11019945337
Seruvalur,village,10.9195489,79.6382256,11019945338
Samathuvapuram,village,10.8909843,79.6462606,11019945340
Achuthampettai,village,10.8792301,79.6455968,11019945342
Mudikondan,village,10.90168,79.64317,11019945343
Puthagalur,village,10.9082272,79.5638706,11019945344
Thattathimoolai,village,10.8484447,79.5964328,11019945348
Anaikkuppam,village,10.8448542,79.6041029,11019945350
Moolangudi,village,10.8346948,79.601979,11019945351
Pathiniyapuram,village,10.849399,79.6002143,11019945352
Moongilkudi,village,10.8380622,79.6250495,11019945356
Sorakudy,village,10.82758,79.638,11019945357
Kuvalaikkal,village,10.84424,79.62934,11019945360
Panangudy,village,10.8575532,79.6332111,11019945361
Mahilancheri,village,10.8544,79.6341,11019945362
Sothakudy,village,10.8793248,79.6244334,11019945365
Thirukkandeeswaram,village,10.8800984,79.6296952,11019945368
Thalathangudi,village,10.8660973,79.6075988,11019945369
Mappilaikuppam,village,10.8662961,79.6124728,11019945370
Rajalikaruppur,village,10.8619017,79.6172347,11019945371
Moolamangalam,village,10.8640929,79.6206458,11019945373
Salipery,village,10.8610267,79.5954574,11019945374
Keelkudy,village,10.870558,79.5958562,11019945375
Veerakkan,village,10.8754593,79.5926021,11019945378
Kulakkudi,village,10.89564,79.6185502,11019945380
Vadakudy,village,10.8961068,79.59147,11019945382
Alangudi,village,10.8951603,79.6269273,11019945383
Vaalkai,village,10.8887289,79.5635333,11019945385
Manaveli,village,10.8899296,79.5544194,11019945386
Senganoor,village,10.8867268,79.5583725,11019945387
Achuthamangalam,village,10.8841225,79.5798567,11019945391
Veethividangan,village,10.8615603,79.5768089,11019945396
Paruthiyur,village,10.8587411,79.5631346,11019945403
Munankadu,village,10.3813098,79.629794,11022901452
Vilangadu,village,10.43012,79.60567,11022901456
Kaduvetti,village,10.41309,79.61574,11022901457
Keelavadiyakadu,village,10.4100988,79.5997883,11022901458
Karpaganatharkulam Colony,village,10.41861,79.60874,11022901459
Mangalanayagipuram,village,10.4276503,79.6002146,11022901460
Sarvamanyam,village,10.4175208,79.6054158,11022901461
Vadakkupalliyamedu,village,10.4251023,79.5605753,11022901462
Idumbavanam,village,10.4215066,79.5999459,11022901463
Kilakarai,village,10.40953,79.5784,11022901464
Karpahanatharkulam,village,10.40949,79.61605,11022901465
Karpaganatharkulam,village,10.4225241,79.6129203,11022901466
Adanjavilagam,village,10.4209216,79.5881048,11022901467
Karayankadu,village,10.426173,79.62984,11022901468
Melavadiyakadu,village,10.4186332,79.5819494,11022901469
Vadakadu,village,10.4031465,79.5276223,11022901470
Thuraithoppu,village,10.40676,79.54206,11022901471
Therkukadu,village,10.3907764,79.550205,11022901472
Veeranvayal east,village,10.4150863,79.5438397,11022901473
Thillaivilagam,village,10.41285,79.55465,11022901476
Veeranvayal west,village,10.4091834,79.531125,11022901480
Aramankadu,village,10.39575,79.53906,11022901481
